Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P690080,SKU-69601,Ok Electronics,0.5307909392336335,0.9985638816228138,49%,Series fight join sport enjoy sometimes far machine either statement better process ten why statement who.,0.9894736842105263,50x21x93,Burnett PLC,8,0.336,1,False,False,False,False,True,False,False,False,True,False,False,False
P79429,SKU-93729,Only Fashion,0.612814267165989,0.7647843257937118,24%,Left financial say despite onto answer rich same there.,0.7999999999999998,57x46x78,Hardy Group,19,0.61,0,False,False,True,False,False,True,False,False,False,False,False,False
P469752,SKU-15577,Wind Sports,0.4949942592254784,0.6165820382622967,24%,Method middle kid recognize kid discuss never no small social its may item state a consider room.,0.8736842105263158,99x78x77,Guzman Inc,19,0.372,0,True,False,False,False,False,False,False,False,False,False,True,False
P933456,SKU-41925,Image Fashion,0.03579668000815512,0.048792121864902296,34%,Develop month since give successful record group head watch.,0.1263157894736842,70x21x76,"Hale, Smith and Rogers",15,0.762,1,False,False,False,False,True,False,True,False,False,False,False,False
P87879,SKU-38135,Night Home,0.6468887148176367,0.8418936246602041,27%,Fear find indeed machine son fire east later value your join attention security share clear gas dog.,0.8105263157894735,37x61x58,"Garcia, Maxwell and Hicks",18,0.932,0,False,False,True,False,False,False,False,True,False,False,False,False
P871782,SKU-52345,Pay Books,0.010671402358546245,0.01359183464122685,36%,Do live example pass source provide raise door population population focus from commercial probably law son stop.,0.46315789473684216,17x74x79,Wilson-Moreno,6,0.986,0,False,False,False,False,True,False,False,False,False,False,True,False
P69711,SKU-33259,Board Sports,0.7234985460281352,0.8687028773657486,21%,Song building lead girl maintain teacher carry let foreign.,0.6947368421052631,39x90x78,Rodriguez-Mcclain,6,0.11800000000000001,1,False,True,False,False,False,False,False,False,True,False,False,False
P177916,SKU-86751,All Fashion,0.3446503492751602,0.40481099656357383,20%,Try benefit bring major value today bank Republican leave near eight country.,0.34736842105263155,92x90x85,Simmons and Sons,8,0.062,0,False,False,False,False,True,False,False,False,False,False,False,True
P226933,SKU-20624,Wide Books,0.38784565364351403,0.628055598297174,41%,Us guess our house to happy until several admit author any could eat environment money process understand analysis forget middle.,0.6736842105263159,32x75x14,Petersen-Harrison,9,0.446,0,True,False,False,False,False,False,False,False,False,False,False,True
P331581,SKU-53172,Old Sports,0.6568197182191797,0.9196543057906345,32%,Condition experience popular final protect travel receive yard mean memory hope.,0.17894736842105263,97x76x76,Anderson-Jackson,10,0.598,1,False,False,False,True,False,True,False,False,False,False,False,False
P853285,SKU-24836,Citizen Electronics,0.5032083954803473,0.7258090988357182,34%,Store mind old deep strategy college off deep because arm office laugh fine sing prove look.,0.07368421052631577,21x41x33,Anderson-Kelly,10,0.67,0,False,False,False,True,False,False,False,True,False,False,False,False
P837252,SKU-31909,Food Fashion,0.3445645059178265,0.4047084166794891,20%,One away watch across community seek of sister discover.,0.19999999999999996,59x10x66,Crawford-Torres,20,0.612,1,False,False,False,True,False,False,False,False,False,False,False,True
P901853,SKU-36044,Window Home,0.13527303552841952,0.14602246499461458,16%,Dinner floor poor significant million tend expert board read newspaper boy Republican cause both light night threat stay realize.,0.7894736842105263,91x36x59,Sanders Group,24,0.59,1,False,False,False,False,True,False,False,False,False,False,True,False
P611851,SKU-42849,Father Fashion,0.45304904874829655,0.7337026209160383,41%,Deep hand report before like development mean price those couple since late thousand show speech system all help.,0.5263157894736843,66x47x34,Porter-Hale,21,0.44,1,False,False,False,True,False,False,False,True,False,False,False,False
P255152,SKU-25443,Cultural Sports,0.12173661111886087,0.23180489306047083,49%,Education traditional couple enter tell indicate everyone development particular.,0.10526315789473684,15x64x86,Wilson Ltd,10,0.652,0,False,False,False,True,False,False,False,False,False,True,False,False
P721496,SKU-97871,Body Electronics,0.5345734121661498,0.6317638611068369,20%,Course trade operation can reflect nature establish game candidate six half idea street lawyer hour star over attorney.,0.7263157894736842,75x21x54,Diaz LLC,20,0.184,1,False,False,False,False,True,False,True,False,False,False,False,False
P425953,SKU-96171,Yard Fashion,0.5381788331741655,0.9924449915371595,48%,Design art father community marriage federal federal administration six manager avoid social discussion quite practice.,0.7263157894736842,98x39x71,Stephenson-Gibson,22,0.974,1,False,False,False,True,False,False,False,False,True,False,False,False
P908983,SKU-72547,Role Electronics,0.4712639361325422,0.46944658152536284,6%,Election dark employee country describe much themselves all compare camera ready number forget conference staff simply.,0.5789473684210527,71x86x20,"Velez, Parker and Browning",21,0.242,0,True,False,False,False,False,False,False,False,False,True,False,False
P870972,SKU-62769,Threat Books,0.16777011148906035,0.22123403600553931,29%,Woman leave middle lot none wind medical store color rich audience black history.,0.5052631578947369,39x88x45,Lopez-Cobb,13,0.148,0,False,False,False,True,False,False,True,False,False,False,False,False
P66485,SKU-7873,Goal Books,0.12067429957185626,0.12940965276709238,16%,Decide fact field when mouth create audience strong catch bag ever up continue old person big hour increase social election prove.,0.7894736842105263,54x76x68,Cooley-Lane,14,0.93,0,True,False,False,False,False,False,True,False,False,False,False,False
P558383,SKU-31073,Mouth Books,0.706222570364727,0.7674667897625275,13%,Race reality story soldier single top good season determine professional walk high whatever will newspaper organization method third behind.,0.5157894736842106,13x90x92,Young and Sons,8,0.47600000000000003,0,False,True,False,False,False,False,True,False,False,False,False,False
P308094,SKU-17394,Remain Home,0.27801980835470474,0.5039800995024875,47%,Message rock join provide trade war at son both form maintain build power medical listen contain policy approach walk charge.,0.47368421052631576,22x62x57,Pierce Ltd,22,0.304,1,False,True,False,False,False,False,False,False,False,True,False,False
P274860,SKU-90382,Learn Sports,0.3247615164229073,0.40245678822382924,24%,Either someone lay raise figure detail minute economic staff continue for performance visit accept federal lot these card describe.,0.28421052631578947,37x19x65,"Howard, Lowe and Nielsen",21,0.148,0,False,False,False,False,True,False,False,False,False,True,False,False
P463061,SKU-38899,Goal Home,0.14872361658064448,0.17317023131763862,21%,Whom beyond pretty man feel garden century school tell cost on animal health center both.,0.8526315789473684,36x35x89,Stein Group,16,0.71,0,True,False,False,False,False,False,False,False,False,False,True,False
P366610,SKU-47715,Win Home,0.3947775047482107,0.5970610863209724,37%,Few recognize serious represent choice everyone put science begin allow reason space another pick even human most near government.,0.1368421052631579,78x37x37,Hull-Forbes,24,0.096,1,False,True,False,False,False,False,True,False,False,False,False,False
P973369,SKU-94608,Democrat Fashion,0.42952260362902794,0.45786531261219676,12%,Left red capital your past pretty lot fine fast anything deep billion blood effort common.,0.663157894736842,29x36x46,Kemp PLC,13,0.65,1,False,True,False,False,False,False,False,False,True,False,False,False
P608939,SKU-26889,Hospital Books,0.621661498181194,0.6512078781350977,10%,Sea animal middle tend if open somebody sit happen bit truth Republican central.,0.05263157894736842,14x57x23,"Smith, Trevino and Scott",12,0.864,1,False,False,False,True,False,False,False,False,False,False,True,False
P301940,SKU-10338,Enter Home,0.3562499329348771,0.5571062214699698,39%,Up security true tough big eight significant art send way course spring.,0.16842105263157894,10x46x61,Garza-Baldwin,22,0.006,0,False,False,True,False,False,False,True,False,False,False,False,False
P151965,SKU-39436,City Electronics,0.12570150118571138,0.22924039595835258,47%,Some more short difference compare summer check population probably open daughter specific this campaign.,0.5684210526315789,23x16x100,Ramos-Welch,10,0.92,0,False,False,True,False,False,False,False,True,False,False,False,False
P39011,SKU-81509,Paper Books,0.20267080145504496,0.36806688208442323,47%,Star nice who often career down plan discover agreement either approach must mind feeling sort.,0.631578947368421,86x59x14,"Medina, Brown and Gomez",6,0.8280000000000001,1,False,False,True,False,False,False,False,False,False,False,False,True
P54126,SKU-72881,Policy Electronics,0.21818698829311217,0.396055803456942,47%,House college truth interest dark up better skin industry special ready.,0.17894736842105263,21x85x78,"Smith, Black and Wong",11,0.436,0,True,False,False,False,False,False,False,False,False,True,False,False
P611316,SKU-43448,Might Fashion,0.3038532937023167,0.4590962712212135,37%,Picture behavior so on appear key power campaign rich push event point work society open management theory.,0.894736842105263,56x33x93,Morris-Lawson,9,0.732,1,False,False,False,True,False,False,False,True,False,False,False,False
P35767,SKU-89644,Instead Fashion,0.6358900346592556,0.7432220341591014,19%,Enjoy culture data seek poor speak member laugh whatever bar model.,0.1263157894736842,16x28x88,Edwards-Tran,8,0.606,0,False,False,False,True,False,False,False,False,True,False,False,False
P264409,SKU-24167,History Electronics,0.1918706340604981,0.2842488587987896,36%,Eat wish throughout kind serious style character grow wrong Mr land feel laugh receive most especially.,0.1894736842105263,75x17x31,"Harrison, Taylor and Miles",8,0.778,0,False,False,False,True,False,False,False,False,False,False,False,True
P175671,SKU-14825,Yourself Books,0.49139956863712947,0.8100117966866697,42%,Sport someone organization stop answer source represent contain organization outside something bad leader.,0.9578947368421051,48x56x18,"Walters, Oliver and Garcia",15,0.5740000000000001,1,False,True,False,False,False,False,False,False,False,False,True,False
P325234,SKU-81347,Every Fashion,0.14682969750946961,0.18416679489152177,26%,Despite fund course poor only plant send he production movement anyone moment blood become century staff third certain.,0.3157894736842105,51x78x22,Stout Group,23,0.198,0,False,True,False,False,False,False,False,False,False,False,False,True
P707788,SKU-36998,Agree Books,0.3689815758694323,0.49955377750423136,30%,About they particularly spend task teacher develop both however see girl represent hundred hair enough shoulder indicate election right.,0.9789473684210528,83x65x70,Anderson-Mcpherson,17,0.762,0,False,False,False,False,True,False,False,False,False,False,False,True
P268695,SKU-31079,Audience Books,0.8721577800907795,0.9611478689029082,14%,Explain in candidate notice skin customer less have scientist often gas best left.,0.7684210526315789,52x63x30,Conner Inc,17,0.294,0,True,False,False,False,False,False,False,False,False,False,True,False
P753788,SKU-23388,Effort Home,0.24936422263474728,0.35240293378468485,33%,Coach training attack law fire hit may section fish each speak discussion quality.,0.5368421052631578,93x13x94,"Green, Parsons and Garcia",15,0.77,0,False,False,False,False,True,False,False,True,False,False,False,False
P315585,SKU-51346,Seek Books,0.039219683881836616,0.07515515207467816,48%,Arrive resource find lot happy goal style try movement near continue collection.,0.34736842105263155,88x81x46,Flores-Rowe,24,0.016,0,False,False,False,False,True,False,False,False,False,True,False,False
P371780,SKU-38282,Cultural Home,0.1915916431491636,0.19686618454121146,11%,Student represent side short understand firm base compare participant teacher fall seven.,0.9789473684210528,13x15x78,"Collier, Williams and Harper",14,0.14400000000000002,0,False,False,True,False,False,False,False,False,False,False,True,False
